2017-04-16,39
2017-04-23,46
2017-04-30,44
2017-05-07,42
2017-05-14,61
2017-05-21,74
2017-05-28,54
2017-06-04,70
2017-06-11,75
2017-06-18,100
2017-06-25,68
2017-07-02,74
2017-07-09,57
2017-07-16,80
2017-07-23,47
2017-07-30,58
2017-08-06,44
2017-08-13,50
2017-08-20,47
2017-08-27,49
2017-09-03,53
2017-09-10,49
2017-09-17,41
2017-09-24,34
2017-10-01,41
2017-10-08,41
2017-10-15,36
2017-10-22,43
2017-10-29,47
2017-11-05,42
2017-11-12,37
2017-11-19,31
2017-11-26,34
2017-12-03,32
2017-12-10,33
2017-12-17,41
2017-12-24,35
2017-12-31,26
2018-01-07,38
2018-01-14,25
2018-01-21,35
2018-01-28,30
2018-02-04,28
2018-02-11,29
2018-02-18,27
2018-02-25,37
2018-03-04,40
2018-03-11,46
2018-03-18,43
2018-03-25,37
2018-04-01,46
2018-04-08,41
2018-04-15,45
2018-04-22,41
2018-04-29,53
2018-05-06,50
2018-05-13,64
2018-05-20,50
2018-05-27,58
2018-06-03,63
2018-06-10,83
2018-06-17,100
2018-06-24,79
2018-07-01,81
2018-07-08,74
2018-07-15,58
2018-07-22,58
2018-07-29,47
2018-08-05,49
2018-08-12,41
2018-08-19,46
2018-08-26,45
2018-09-02,47
2018-09-09,49
2018-09-16,46
2018-09-23,44
2018-09-30,46
2018-10-07,33
2018-10-14,37
2018-10-21,41
2018-10-28,36
2018-11-04,33
2018-11-11,34
2018-11-18,32
2018-11-25,33
2018-12-02,34
2018-12-09,31
2018-12-16,30
2018-12-23,35
2018-12-30,33
2019-01-06,26
2019-01-13,44
2019-01-20,33
2019-01-27,22
2019-02-03,38
2019-02-10,38
2019-02-17,27
2019-02-24,24
2019-03-03,20
2019-03-10,36
2019-03-17,45
2019-03-24,44
2019-03-31,34
2019-04-07,47
2019-04-14,41
2019-04-21,37
2019-04-28,47
2019-05-05,38
2019-05-12,45
2019-05-19,42
2019-05-26,40
2019-06-02,78
2019-06-09,42
2019-06-16,91
2019-06-23,100
2019-06-30,97
2019-07-07,83
2019-07-14,82
2019-07-21,57
2019-07-28,50
2019-08-04,60
2019-08-11,64
2019-08-18,54
2019-08-25,58
2019-09-01,43
2019-09-08,46
2019-09-15,40
2019-09-22,27
2019-09-29,34
2019-10-06,35
2019-10-13,22
2019-10-20,49
2019-10-27,36
2019-11-03,50
2019-11-10,36
2019-11-17,28
2019-11-24,40
2019-12-01,37
2019-12-08,31
2019-12-15,35
2019-12-22,33
2019-12-29,33
2020-01-05,55
2020-01-12,50
2020-01-19,48
2020-01-26,66
2020-02-02,60
2020-02-09,51
2020-02-16,55
2020-02-23,65
2020-03-01,81
2020-03-08,58
2020-03-15,55
2020-03-22,71
2020-03-29,62
2020-04-05,71
2020-04-12,82
2020-04-19,77
2020-04-26,74
2020-05-03,68
2020-05-10,69
2020-05-17,62
2020-05-24,76
2020-05-31,87
2020-06-07,93
2020-06-14,100
2020-06-21,93
2020-06-28,94
2020-07-05,83
2020-07-12,73
2020-07-19,75
2020-07-26,59
2020-08-02,68
2020-08-09,56
2020-08-16,70
2020-08-23,58
2020-08-30,61
2020-09-06,73
2020-09-13,63
2020-09-20,52
2020-09-27,52
2020-10-04,66
2020-10-11,49
2020-10-18,53
2020-10-25,58
,
,
,
,
,
