2018-07-22,69
2018-07-29,86
2018-08-05,77
2018-08-12,82
2018-08-19,53
2018-08-26,63
2018-09-02,70
2018-09-09,88
2018-09-16,77
2018-09-23,73
2018-09-30,86
2018-10-07,85
2018-10-14,92
2018-10-21,84
2018-10-28,82
2018-11-04,76
2018-11-11,85
2018-11-18,92
2018-11-25,100
2018-12-02,78
2018-12-09,65
2018-12-16,73
2018-12-23,84
2018-12-30,94
2019-01-06,93
2019-01-13,93
2019-01-20,71
2019-01-27,72
2019-02-03,61
2019-02-10,60
2019-02-17,63
2019-02-24,59
2019-03-03,78
2019-03-10,59
2019-03-17,66
2019-03-24,52
2019-03-31,55
2019-04-07,62
2019-04-14,56
2019-04-21,51
2019-04-28,54
2019-05-05,54
2019-05-12,51
2019-05-19,64
2019-05-26,49
2019-06-02,58
2019-06-09,82
2019-06-16,79
2019-06-23,77
2019-06-30,59
2019-07-07,70
2019-07-14,61
2019-07-21,49
2019-07-28,73
2019-08-04,100
2019-08-11,71
2019-08-18,62
2019-08-25,51
2019-09-01,50
2019-09-08,66
2019-09-15,42
2019-09-22,54
2019-09-29,48
2019-10-06,47
2019-10-13,37
2019-10-20,44
2019-10-27,45
2019-11-03,54
2019-11-10,52
2019-11-17,44
2019-11-24,46
2019-12-01,54
2019-12-08,68
2019-12-15,68
2019-12-22,86
2019-12-29,84
2020-01-05,100
2020-01-12,98
2020-01-19,83
2020-01-26,89
2020-02-02,84
2020-02-09,94
2020-02-16,78
2020-02-23,66
2020-03-01,86
2020-03-08,99
2020-03-15,85
2020-03-22,86
2020-03-29,74
2020-04-05,80
2020-04-12,72
2020-04-19,64
2020-04-26,71
2020-05-03,59
2020-05-10,75
2020-05-17,72
2020-05-24,64
2020-05-31,63
2020-06-07,76
2020-06-14,67
2020-06-21,92
2020-06-28,75
2020-07-05,59
2020-07-12,67
2020-07-19,50
2020-07-26,60
2020-08-02,70
2020-08-09,64
2020-08-16,60
2020-08-23,64
2020-08-30,63
2020-09-06,66
2020-09-13,54
2020-09-20,45
2020-09-27,85
2020-10-04,67
2020-10-11,64
2020-10-18,77
2020-10-25,72
